session_id,player_id,session_date,hour_of_day,is_evening,game_type,duration_mins,bets_placed,avg_stake,near_miss_count,returned_next_day,rg_flag,device
S0020393,P02732,2024-03-23,21,True,slots,31,113,1.92,0,False,False,mobile
S0020394,P02732,2024-03-21,9,False,live_casino,145,417,9.78,0,False,False,mobile
S0020395,P02732,2024-03-26,21,True,live_casino,4,10,11.68,0,True,False,mobile
S0020396,P02732,2024-03-24,14,False,live_casino,22,46,7.15,0,True,False,mobile
S0020397,P02732,2024-03-27,22,True,slots,16,60,1.9,1,False,False,mobile
S0020398,P02732,2024-03-29,18,True,slots,45,144,2.43,0,True,False,mobile
S0020399,P02732,2024-03-18,17,False,slots,33,113,0.7,0,False,False,mobile
S0020400,P02732,2024-03-23,22,True,slots,14,33,0.91,0,False,False,mobile
S0020401,P02733,2024-10-23,9,False,slots,18,30,7.76,0,True,False,desktop
S0020402,P02733,2024-10-19,21,True,slots,12,31,24.25,1,True,False,desktop
S0020403,P02733,2024-10-27,22,True,slots,12,28,5.35,0,True,False,desktop
S0020404,P02733,2024-10-22,19,True,live_casino,49,174,1.65,1,True,False,desktop
S0020405,P02733,2024-10-18,20,True,slots,114,278,4.69,1,True,False,desktop
S0020406,P02733,2024-10-24,19,True,slots,75,189,1.75,1,True,False,desktop
S0020407,P02734,2024-06-06,9,False,sports_betting,10,27,3.2,2,False,False,tablet
S0020408,P02734,2024-06-18,7,False,sports_betting,84,290,12.44,1,True,False,tablet
S0020409,P02734,2024-06-11,21,True,live_casino,49,113,3.81,0,False,False,tablet
S0020410,P02734,2024-06-02,15,False,sports_betting,18,27,4.08,0,False,False,tablet
S0020411,P02734,2024-06-05,5,False,slots,11,18,2.79,2,False,False,tablet
S0020412,P02734,2024-06-08,10,False,slots,36,105,62.86,0,False,False,tablet
S0020413,P02734,2024-06-03,15,False,slots,94,216,3.18,0,True,False,tablet
S0020414,P02734,2024-06-16,18,True,slots,6,14,7.61,1,False,False,tablet
S0020415,P02734,2024-06-17,18,True,slots,22,67,8.49,2,False,False,tablet
S0020416,P02734,2024-06-07,12,False,slots,7,15,8.24,0,False,False,tablet
S0020417,P02734,2024-06-08,22,True,sports_betting,56,150,8.14,0,False,False,tablet
S0020418,P02734,2024-06-02,3,False,sports_betting,7,26,9.52,0,True,False,tablet
S0020419,P02735,2024-03-23,15,False,slots,6,11,5.63,0,True,False,mobile
S0020420,P02735,2024-03-09,17,False,slots,7,18,3.41,1,False,False,mobile
S0020421,P02735,2024-04-18,13,False,slots,56,165,7.91,0,False,False,mobile
S0020422,P02735,2024-03-23,15,False,slots,3,6,5.45,0,True,False,mobile
S0020423,P02735,2024-04-18,8,False,live_casino,14,48,4.67,0,False,False,mobile
S0020424,P02735,2024-04-07,15,False,slots,12,24,1.67,0,True,False,mobile
S0020425,P02735,2024-03-19,14,False,sports_betting,59,187,39.0,0,True,False,mobile
S0020426,P02735,2024-03-17,20,True,slots,8,13,3.1,0,True,False,mobile
S0020427,P02735,2024-03-11,20,True,sports_betting,23,46,12.59,0,False,False,mobile
S0020428,P02735,2024-03-09,11,False,slots,86,285,5.91,1,False,False,mobile
S0020429,P02735,2024-03-23,8,False,slots,9,24,8.98,0,True,False,mobile
S0020430,P02735,2024-03-19,15,False,table_games,76,121,17.04,0,False,False,mobile
S0020431,P02735,2024-03-11,9,False,live_casino,9,21,9.17,0,False,False,mobile
S0020432,P02735,2024-03-23,13,False,slots,18,43,1.78,0,False,False,mobile
S0020433,P02735,2024-04-13,22,True,live_casino,59,163,6.64,0,False,False,mobile
S0020434,P02735,2024-03-13,19,True,live_casino,12,22,5.31,1,False,False,mobile
S0020435,P02735,2024-04-02,18,True,sports_betting,20,56,1.77,0,True,False,mobile
S0020436,P02735,2024-04-09,14,False,live_casino,22,35,3.39,1,False,False,mobile
S0020437,P02735,2024-04-14,14,False,slots,9,25,1.32,1,False,False,mobile
S0020438,P02735,2024-03-30,12,False,table_games,5,11,4.04,1,False,False,mobile
S0020439,P02736,2024-01-23,3,False,sports_betting,30,51,7.05,1,True,False,tablet
S0020440,P02736,2024-02-02,19,True,live_casino,57,137,3.82,1,False,False,tablet
S0020441,P02736,2024-02-02,21,True,slots,5,12,4.28,0,False,False,tablet
S0020442,P02736,2024-01-08,21,True,slots,12,18,18.73,1,True,False,tablet
S0020443,P02736,2024-01-29,13,False,slots,36,131,4.97,1,False,False,tablet
S0020444,P02736,2024-01-05,8,False,live_casino,23,48,26.72,1,False,False,tablet
S0020445,P02736,2024-01-24,17,False,slots,72,198,32.84,3,True,False,tablet
S0020446,P02736,2024-01-31,12,False,slots,53,144,6.72,1,True,False,tablet
S0020447,P02736,2024-01-22,21,True,slots,23,91,9.83,0,False,False,tablet
S0020448,P02736,2024-01-15,15,False,slots,58,168,3.75,0,False,False,tablet
S0020449,P02736,2024-01-08,11,False,sports_betting,13,20,9.25,1,False,False,tablet
S0020450,P02736,2024-01-31,19,True,slots,25,92,2.08,0,False,False,tablet
S0020451,P02738,2024-11-07,13,False,slots,37,94,10.25,0,True,False,desktop
S0020452,P02738,2024-10-24,15,False,live_casino,10,33,11.1,0,False,False,desktop
S0020453,P02738,2024-11-11,8,False,slots,11,28,19.05,0,False,False,desktop
S0020454,P02738,2024-11-04,12,False,table_games,16,31,4.73,1,False,False,desktop
S0020455,P02738,2024-10-26,16,False,slots,20,72,1.13,0,True,False,desktop
S0020456,P02738,2024-11-07,7,False,sports_betting,23,40,5.99,0,False,False,desktop
S0020457,P02739,2024-04-11,20,True,slots,18,65,25.38,0,False,False,desktop
S0020458,P02743,2024-06-23,5,False,live_casino,31,111,1.25,0,False,False,desktop
S0020459,P02743,2024-06-12,18,True,live_casino,36,139,1.79,1,True,False,desktop
S0020460,P02743,2024-06-17,6,False,slots,44,134,4.0,1,False,False,desktop
S0020461,P02743,2024-06-15,16,False,slots,16,44,4.55,1,False,False,desktop
S0020462,P02743,2024-06-13,22,True,table_games,42,152,10.84,0,False,False,desktop
S0020463,P02743,2024-06-20,14,False,slots,18,30,5.37,0,False,False,desktop
S0020464,P02743,2024-06-15,10,False,slots,94,366,1.86,2,True,False,desktop
S0020465,P02745,2024-03-14,21,True,slots,56,99,19.87,1,False,False,desktop
S0020466,P02746,2024-11-03,15,False,slots,15,57,2.93,0,False,False,mobile
S0020467,P02746,2024-10-23,12,False,live_casino,5,12,6.44,0,False,False,mobile
S0020468,P02746,2024-10-17,19,True,table_games,74,223,6.57,0,False,False,mobile
S0020469,P02746,2024-11-24,20,True,slots,22,51,11.11,1,True,False,mobile
S0020470,P02746,2024-11-07,17,False,slots,36,56,8.95,0,True,False,mobile
S0020471,P02746,2024-11-08,11,False,slots,16,37,17.47,1,False,False,mobile
S0020472,P02746,2024-11-22,11,False,live_casino,18,48,4.72,0,False,False,mobile
S0020473,P02746,2024-10-19,6,False,sports_betting,9,34,0.88,0,False,False,mobile
S0020474,P02746,2024-11-06,18,True,live_casino,47,72,1.25,1,True,False,mobile
S0020475,P02746,2024-11-20,21,True,live_casino,15,46,2.06,1,True,False,mobile
S0020476,P02746,2024-10-16,17,False,live_casino,278,562,14.65,0,False,False,mobile
S0020477,P02746,2024-10-30,14,False,slots,27,44,16.07,2,True,False,mobile
S0020478,P02746,2024-10-20,17,False,slots,13,33,2.73,1,True,False,mobile
S0020479,P02746,2024-10-31,21,True,slots,7,24,2.74,0,False,False,mobile
S0020480,P02746,2024-11-09,18,True,live_casino,19,71,5.44,0,True,False,mobile
S0020481,P02746,2024-11-08,21,True,live_casino,29,102,7.14,0,False,False,mobile
S0020482,P02747,2024-10-03,21,True,sports_betting,9,28,2.93,0,False,False,desktop
S0020483,P02747,2024-09-07,13,False,slots,17,39,4.39,1,True,False,desktop
S0020484,P02747,2024-09-18,20,True,sports_betting,16,30,4.77,0,True,False,desktop
S0020485,P02747,2024-10-01,11,False,sports_betting,28,80,5.89,1,True,False,desktop
S0020486,P02747,2024-09-30,16,False,live_casino,29,102,2.58,0,True,False,desktop
S0020487,P02747,2024-09-11,12,False,slots,94,331,7.06,1,True,False,desktop
S0020488,P02747,2024-09-02,7,False,slots,13,35,13.66,0,True,False,desktop
S0020489,P02747,2024-09-12,20,True,slots,36,138,19.91,1,False,False,desktop
S0020490,P02747,2024-09-19,18,True,table_games,8,18,3.04,0,False,False,desktop
S0020491,P02747,2024-09-29,15,False,live_casino,20,63,9.34,0,True,False,desktop
S0020492,P02747,2024-10-03,12,False,sports_betting,11,24,16.89,0,False,False,desktop
S0020493,P02747,2024-09-29,19,True,table_games,44,100,11.77,0,False,False,desktop
S0020494,P02747,2024-10-07,17,False,slots,30,82,7.19,1,True,False,desktop
S0020495,P02747,2024-08-28,21,True,slots,22,68,18.84,0,False,False,desktop
S0020496,P02747,2024-09-22,8,False,live_casino,20,41,5.91,0,False,False,desktop
S0020497,P02747,2024-09-17,12,False,slots,10,20,6.09,0,True,False,desktop
S0020498,P02747,2024-09-28,15,False,live_casino,19,60,1.61,0,False,False,desktop
S0020499,P02747,2024-09-02,9,False,sports_betting,19,42,4.44,0,True,False,desktop
S0020500,P02750,2024-07-06,9,False,slots,22,57,20.76,1,True,False,mobile
S0020501,P02750,2024-07-23,19,True,slots,54,157,4.36,0,False,False,mobile
S0020502,P02750,2024-07-06,19,True,slots,16,35,29.6,0,True,False,mobile
S0020503,P02750,2024-07-12,10,False,sports_betting,21,35,7.02,0,False,False,mobile
S0020504,P02750,2024-07-29,7,False,slots,5,8,3.75,0,False,False,mobile
S0020505,P02750,2024-07-19,11,False,slots,40,78,27.72,0,False,False,mobile
S0020506,P02750,2024-07-20,11,False,slots,23,69,30.79,0,False,False,mobile
S0020507,P02750,2024-07-22,19,True,sports_betting,48,191,6.04,0,False,False,mobile
S0020508,P02750,2024-07-18,18,True,slots,20,38,3.03,0,False,False,mobile
S0020509,P02750,2024-07-15,6,False,slots,23,79,9.56,0,False,False,mobile
S0020510,P02750,2024-07-28,12,False,slots,17,63,15.92,1,False,False,mobile
S0020511,P02750,2024-07-08,21,True,live_casino,16,36,6.18,0,True,False,mobile
S0020512,P02750,2024-07-10,23,True,live_casino,30,53,7.2,0,False,False,mobile
S0020513,P02754,2024-12-28,17,False,live_casino,10,20,13.31,1,False,False,desktop
S0020514,P02754,2024-12-10,2,False,sports_betting,35,99,3.08,0,True,False,desktop
S0020515,P02754,2024-12-03,13,False,sports_betting,9,26,6.77,0,False,False,desktop
S0020516,P02754,2024-11-16,18,True,sports_betting,49,135,1.25,0,True,False,desktop
S0020517,P02754,2024-11-06,13,False,live_casino,110,336,2.95,0,True,False,desktop
S0020518,P02754,2024-11-10,22,True,slots,120,287,0.98,0,True,False,desktop
S0020519,P02754,2024-11-21,13,False,live_casino,9,29,7.4,1,True,False,desktop
S0020520,P02754,2024-12-24,7,False,slots,39,141,4.86,0,True,False,desktop
S0020521,P02754,2024-11-16,17,False,slots,21,81,15.36,0,False,False,desktop
S0020522,P02754,2024-11-05,2,False,slots,18,33,0.91,1,False,False,desktop
S0020523,P02754,2024-12-25,7,False,slots,20,40,5.17,1,False,False,desktop
S0020524,P02754,2024-12-16,16,False,sports_betting,16,44,6.59,1,False,False,desktop
S0020525,P02754,2024-12-14,6,False,table_games,19,43,6.79,1,True,False,desktop
S0020526,P02754,2024-11-13,21,True,sports_betting,31,49,14.79,0,False,False,desktop
S0020527,P02754,2024-11-20,12,False,live_casino,8,17,2.43,0,True,False,desktop
S0020528,P02754,2024-10-30,13,False,sports_betting,5,10,2.05,0,True,False,desktop
S0020529,P02754,2024-11-02,13,False,table_games,17,40,6.0,0,False,False,desktop
S0020530,P02754,2024-12-26,13,False,slots,11,41,3.5,0,False,False,desktop
S0020531,P02754,2024-11-01,19,True,slots,18,56,4.24,3,True,False,desktop
S0020532,P02754,2024-12-25,11,False,slots,25,87,4.44,0,False,False,desktop
S0020533,P02754,2024-12-03,12,False,slots,59,191,5.14,0,True,False,desktop
S0020534,P02754,2024-10-29,16,False,live_casino,14,39,7.95,0,False,False,desktop
S0020535,P02754,2024-12-03,21,True,sports_betting,25,83,4.84,0,False,False,desktop
S0020536,P02754,2024-12-14,19,True,slots,22,34,10.9,0,True,False,desktop
S0020537,P02754,2024-11-10,13,False,sports_betting,14,21,7.42,0,False,False,desktop
S0020538,P02754,2024-12-07,3,False,slots,37,119,3.41,0,True,False,desktop
S0020539,P02754,2024-11-21,17,False,table_games,8,28,46.21,1,True,False,desktop
S0020540,P02754,2024-11-12,13,False,slots,30,96,10.49,0,False,False,desktop
S0020541,P02754,2024-11-24,10,False,sports_betting,11,20,2.94,1,True,False,desktop
S0020542,P02754,2024-12-06,15,False,slots,25,84,24.33,1,False,False,desktop
S0020543,P02754,2024-11-24,19,True,slots,20,69,2.15,1,True,False,desktop
S0020544,P02756,2024-08-06,17,False,sports_betting,20,65,5.21,0,True,False,mobile
S0020545,P02756,2024-07-25,19,True,live_casino,28,54,6.67,2,False,False,mobile
S0020546,P02756,2024-07-31,21,True,sports_betting,3,6,21.67,0,True,False,mobile
S0020547,P02756,2024-07-22,15,False,sports_betting,49,134,4.1,0,False,False,mobile
S0020548,P02756,2024-08-11,17,False,table_games,20,33,1.93,1,True,False,mobile
S0020549,P02756,2024-08-02,21,True,slots,78,147,15.09,0,True,False,mobile
S0020550,P02758,2024-02-26,15,False,sports_betting,42,102,2.84,0,True,False,desktop
S0020551,P02758,2024-04-05,13,False,sports_betting,52,155,2.57,1,False,False,desktop
S0020552,P02758,2024-03-07,21,True,sports_betting,6,10,15.15,0,False,False,desktop
S0020553,P02758,2024-03-08,9,False,slots,19,49,11.82,0,False,False,desktop
S0020554,P02758,2024-04-11,15,False,table_games,11,37,2.65,1,False,False,desktop
S0020555,P02758,2024-03-08,16,False,sports_betting,7,25,7.15,0,False,False,desktop
S0020556,P02758,2024-02-29,12,False,slots,56,127,21.45,1,False,False,desktop
S0020557,P02758,2024-04-03,10,False,sports_betting,8,29,4.24,0,True,False,desktop
S0020558,P02758,2024-03-21,18,True,live_casino,15,53,2.06,0,False,False,desktop
S0020559,P02758,2024-04-05,15,False,live_casino,24,88,13.81,1,True,False,desktop
S0020560,P02758,2024-03-30,14,False,slots,8,31,6.75,0,True,False,desktop
S0020561,P02758,2024-03-29,12,False,table_games,31,95,2.86,0,False,False,desktop
S0020562,P02758,2024-02-15,21,True,slots,14,23,30.27,0,True,False,desktop
S0020563,P02758,2024-02-21,18,True,slots,16,31,10.76,1,False,False,desktop
S0020564,P02758,2024-02-23,14,False,sports_betting,35,137,1.32,0,True,False,desktop
S0020565,P02758,2024-03-28,15,False,sports_betting,53,126,10.08,0,True,False,desktop
S0020566,P02758,2024-03-08,3,False,sports_betting,98,228,31.11,1,False,True,desktop
S0020567,P02758,2024-03-27,19,True,slots,12,37,0.98,1,True,False,desktop
S0020568,P02762,2024-02-29,17,False,live_casino,35,96,1.44,0,False,False,desktop
S0020569,P02762,2024-02-09,20,True,sports_betting,54,161,9.04,0,False,False,desktop
S0020570,P02762,2024-03-19,18,True,live_casino,39,153,23.12,0,True,False,desktop
S0020571,P02762,2024-04-11,14,False,slots,14,40,7.85,0,False,False,desktop
S0020572,P02762,2024-02-06,19,True,slots,55,164,2.93,0,True,False,desktop
S0020573,P02762,2024-04-18,12,False,slots,73,186,1.81,1,False,False,desktop
S0020574,P02762,2024-03-02,11,False,table_games,13,50,20.66,0,True,False,desktop
S0020575,P02762,2024-04-14,14,False,slots,4,6,13.39,0,False,False,desktop
S0020576,P02762,2024-03-03,2,False,live_casino,22,82,10.93,0,True,False,desktop
S0020577,P02762,2024-02-08,23,True,sports_betting,22,66,7.62,0,True,False,desktop
S0020578,P02762,2024-02-03,8,False,slots,22,68,5.91,1,False,False,desktop
S0020579,P02762,2024-02-25,16,False,slots,5,14,8.12,0,False,False,desktop
S0020580,P02762,2024-03-30,15,False,live_casino,14,26,5.91,0,True,False,desktop
S0020581,P02762,2024-03-27,10,False,slots,11,36,29.38,0,True,False,desktop
S0020582,P02762,2024-03-24,19,True,live_casino,61,236,6.71,0,True,False,desktop
S0020583,P02762,2024-03-06,9,False,live_casino,35,83,8.6,0,False,False,desktop
S0020584,P02762,2024-02-07,9,False,slots,17,36,0.41,0,True,False,desktop
S0020585,P02762,2024-02-11,13,False,table_games,17,60,5.21,1,False,False,desktop
S0020586,P02762,2024-01-30,20,True,slots,23,80,5.4,1,True,False,desktop
S0020587,P02762,2024-03-22,4,False,slots,7,12,1.9,1,False,False,desktop
S0020588,P02762,2024-04-16,11,False,slots,110,263,1.01,0,False,False,desktop
S0020589,P02762,2024-02-17,13,False,live_casino,7,13,1.14,0,True,False,desktop
S0020590,P02762,2024-02-06,18,True,slots,32,95,3.28,0,True,False,desktop
S0020591,P02762,2024-04-09,13,False,slots,15,32,3.67,0,False,False,desktop
S0020592,P02762,2024-03-08,11,False,slots,10,17,10.43,1,True,False,desktop
S0020593,P02762,2024-03-12,22,True,sports_betting,3,6,10.96,0,False,False,desktop
S0020594,P02762,2024-04-05,5,False,live_casino,24,73,11.02,0,True,False,desktop
S0020595,P02762,2024-02-17,14,False,table_games,19,37,6.26,0,True,False,desktop
S0020596,P02762,2024-04-18,20,True,sports_betting,9,16,3.79,0,True,False,desktop
S0020597,P02762,2024-03-11,9,False,slots,73,164,5.96,0,False,False,desktop
S0020598,P02762,2024-03-06,21,True,sports_betting,56,94,2.87,0,False,False,desktop
S0020599,P02762,2024-03-28,17,False,live_casino,29,60,2.54,1,True,False,desktop
S0020600,P02766,2024-05-04,12,False,slots,32,98,4.0,1,False,False,mobile
S0020601,P02766,2024-05-06,11,False,slots,78,306,3.55,0,False,False,mobile
S0020602,P02766,2024-04-21,20,True,table_games,91,256,1.56,1,False,False,mobile
S0020603,P02766,2024-05-08,10,False,live_casino,34,125,3.83,0,False,False,mobile
S0020604,P02766,2024-04-14,13,False,live_casino,20,59,3.07,1,False,False,mobile
S0020605,P02766,2024-04-12,13,False,slots,58,169,6.82,1,False,False,mobile
S0020606,P02766,2024-04-28,10,False,sports_betting,5,8,9.31,0,False,False,mobile
S0020607,P02766,2024-05-13,18,True,table_games,42,83,13.5,0,True,False,mobile
S0020608,P02766,2024-04-27,20,True,live_casino,22,43,6.87,0,True,False,mobile
S0020609,P02766,2024-05-15,22,True,slots,20,53,2.15,2,False,False,mobile
S0020610,P02766,2024-04-24,18,True,slots,59,167,1.5,1,False,False,mobile
S0020611,P02766,2024-05-18,16,False,sports_betting,20,69,5.76,0,False,False,mobile
S0020612,P02766,2024-05-03,8,False,slots,25,73,2.99,0,True,False,mobile
S0020613,P02767,2024-11-09,0,False,slots,22,34,12.5,0,False,False,desktop
S0020614,P02767,2024-09-30,8,False,slots,14,26,3.71,1,True,False,desktop
S0020615,P02767,2024-11-24,13,False,live_casino,13,39,1.14,0,True,False,desktop
S0020616,P02767,2024-11-02,11,False,table_games,21,46,3.73,1,False,False,desktop
S0020617,P02767,2024-09-24,17,False,slots,23,87,4.22,0,False,False,desktop
S0020618,P02767,2024-11-20,14,False,live_casino,81,174,20.17,0,True,False,desktop
S0020619,P02767,2024-11-22,15,False,live_casino,12,34,3.37,0,False,False,desktop
S0020620,P02767,2024-10-15,18,True,sports_betting,42,132,7.99,0,True,False,desktop
S0020621,P02767,2024-10-21,16,False,live_casino,19,65,1.9,0,False,False,desktop
S0020622,P02767,2024-11-21,14,False,table_games,38,122,6.67,0,False,False,desktop
S0020623,P02767,2024-11-02,7,False,slots,46,136,16.4,0,True,False,desktop
S0020624,P02767,2024-10-23,12,False,live_casino,22,81,9.01,0,True,False,desktop
S0020625,P02767,2024-11-13,19,True,slots,15,36,3.41,1,False,False,desktop
S0020626,P02767,2024-10-14,13,False,slots,16,59,28.01,1,False,False,desktop
S0020627,P02767,2024-11-06,20,True,slots,57,205,2.21,1,True,False,desktop
S0020628,P02767,2024-10-20,12,False,live_casino,12,41,4.33,0,True,False,desktop
S0020629,P02767,2024-10-20,13,False,slots,65,189,3.51,1,False,False,desktop
S0020630,P02767,2024-10-11,21,True,slots,52,81,4.86,0,False,False,desktop
S0020631,P02767,2024-10-23,9,False,sports_betting,13,33,6.48,1,False,False,desktop
S0020632,P02767,2024-10-03,8,False,slots,9,30,8.31,0,True,False,desktop
S0020633,P02767,2024-11-15,21,True,slots,65,234,1.28,0,True,False,desktop
S0020634,P02767,2024-11-24,19,True,live_casino,11,39,1.44,0,True,False,desktop
S0020635,P02767,2024-09-27,22,True,live_casino,46,134,4.94,0,True,False,desktop
S0020636,P02767,2024-10-01,8,False,sports_betting,13,36,1.71,1,False,False,desktop
S0020637,P02767,2024-11-04,23,True,live_casino,38,72,11.46,0,False,False,desktop
S0020638,P02767,2024-10-04,19,True,sports_betting,18,54,5.74,0,True,False,desktop
S0020639,P02767,2024-10-15,11,False,sports_betting,30,117,3.41,0,True,False,desktop
S0020640,P02767,2024-12-07,20,True,slots,47,152,2.22,0,True,False,desktop
S0020641,P02767,2024-09-29,21,True,table_games,13,34,7.47,0,False,False,desktop
S0020642,P02767,2024-10-09,18,True,sports_betting,12,45,3.74,0,False,False,desktop
S0020643,P02767,2024-09-26,16,False,live_casino,13,50,10.37,0,True,False,desktop
S0020644,P02767,2024-10-28,12,False,slots,12,23,3.94,1,True,False,desktop
